GST Geography - Vietnam,Currency?,Dong
GST Geography - Vietnam,Official language?,Vietnamese
GST Geography - Vietnam,Rivers?,"Mekong, Red River"
GST Geography - Vietnam,Gulf?,Gulf of Tonkin
GST Geography - Vietnam,Central port?,Da Nang
GST Geography - Vietnam,Bay?,Cam Ranh Bay
GST Geography - Vietnam,"Site of French defeat, 1954?",Dien Bien Phu
GST Geography - Vietnam,"North Vietnam leader, 1945-69?",Ho Chi Minh
GST Geography - Vietnam,"Nobel Peace Prize winner (refused), 1973?",Le Duc Tho
GST Geography - Wales,Capital?,Cardiff
GST Geography - Wales,Mineral found in large deposits?,Slate
GST Geography - Wales,Poet?,Dylan Thomas
GST Geography - Wales,Actor?,Richard Burton
GST Geography - Wales,Welsh for James?,Iago
GST Geography - Yemen,Capital?,Sana’a
GST Geography - Yemen,Principal language?,Arabic
GST Geography - Yemen,City famous for its coffee marketplace?,Mocha
GST Geography - Yemen,Peninsula?,Arabian Peninsula
GST Geography - Yemen,Gulf?,Gulf of Aden
GST Geography - Yemen,Sea?,Red Sea
GST Geography - Yugoslavia,Capital?,Belgrade
GST Geography - Yugoslavia,"President, 1998-2000?",Slobodan Milosevic
GST Geography - Yugoslavia,"General Secretary, 1939-80?",Josip Broz Tito
GST Geography - Yugoslavia,Yugoslav republics?,"Serbia, Bosnia & Herzegovina, Montenegro, Kosovo, Croatia, Macedonia, Slovenia"
GST Geography - Zambia,Capital?,Lusaka
GST Geography - Zambia,Official language?,English
GST Geography - Zambia,River?,Zambezi
GST Geography - Zambia,Water fall (shared with Zimbabwe)?,Victoria Falls
GST Geography - Zimbabwe,Capital?,Harare (formerly Salisbury)
GST Geography - Zimbabwe,"Head of government, 1987-2017?",Robert Mugabe
GST Geography - Zimbabwe,Last Rhodesian prime minister?,Ian Smith
GST Geography - Zimbabwe,Water fall (shared with Zambia)?,Victoria Falls
GST Presidents,Political party of George Washington?,Independent
GST Presidents,Vice President of George Washington?,John Adams
GST Presidents,First Lady of George Washington?,"Martha (Custis, nee Dandridge) Washington"
GST Presidents,State of George Washington?,Virginia (retired to Mount Vernon in Va.)
GST Presidents,"He fought in the French & Indian War, 1754-63, with the American Colonists on the side of the British, gaining valuable experience as a soldier, leader, and knowledge of British war tactics.",George Washington
GST Presidents,He was the only president to not live in the White House.,George Washington
GST Presidents,He was the only president to have a state named after him.,George Washington
GST Presidents,He was the only president elected by unanimous electoral vote.,George Washington
GST Presidents,He had no natural children.,George Washington
GST Presidents,Political party of John Adams?,Federalist
GST Presidents,Vice President of John Adams?,Thomas Jefferson
GST Presidents,First Lady of John Adams?,Abigail Adams
GST Presidents,State of John Adams?,Massachusetts (Braintree)
GST Presidents,He graduated from Harvard University.,John Adams
GST Presidents,He opposed the Stamp Act.,John Adams
GST Presidents,He was delegate to first Continental Congress.,John Adams
GST Presidents,He is the first president alphabetically.,John Adams
GST Presidents,He is the father of John Quincy Adams.,John Adams
GST Presidents,Political party of Thomas Jefferson?,Democratic-Republican
GST Presidents,Vice Presidents of Thomas Jefferson?,"Aaron Burr (killed Alexander Hamilton in a duel), George Clinton"
GST Presidents,First Lady of Thomas Jefferson?,None (his wife Martha died before he took office)
GST Presidents,State of Thomas Jefferson?,Virginia
GST Presidents,Home of Thomas Jefferson?,Monticello
GST Presidents,He was elected to his first term by the House of Representatives after being tied with Aaron Burr.,Thomas Jefferson
GST Presidents,He wrote the Declaration of Independence.,Thomas Jefferson
GST Presidents,He was the first president inaugurated in Washington D.C.,Thomas Jefferson
GST Presidents,He made the Louisiana Purchase from Napoleon in 1803.,Thomas Jefferson
GST Presidents,He founded The University of Virginia.,Thomas Jefferson
GST Presidents,He fathered one and probably several children by slave Sally Hemmings.,Thomas Jefferson
GST Presidents,He played the violin.,Thomas Jefferson
GST Presidents,Political party of James Madison?,Democratic-Republican
GST Presidents,Vice Presidents of James Madison?,"George Clinton, Elbridge Gerry (Gerrymandering was named for him - rearranging voting districts for political purposes)"
GST Presidents,First Lady of James Madison?,Dolley Madison (noted for being a great hostess in the White House)
GST Presidents,State of James Madison?,Virginia (Montpelier)
GST Presidents,He was president during the War of 1812.,James Madison
GST Presidents,He served in the cabinet of Thomas Jefferson.,James Madison
GST Presidents,He is credited with writing the Bill of Rights.,James Madison
GST Presidents,"His picture is on the $5,000 bill.",James Madison
GST Presidents,"He was the shortest president at 5' 4\.""",James Madison
GST Presidents,Political party of James Monroe?,Democratic-Republican
GST Presidents,Vice President of James Monroe?,Daniel Tompkins
GST Presidents,First Lady of James Monroe?,Elizabeth Monroe
GST Presidents,State of James Monroe?,Virginia (Ash Lawn)
GST Presidents,He fought as a major in the American Revolution and was wounded in the Battle of Trenton.,James Monroe
GST Presidents,He served in the cabinet of James Madison and as governor of Virginia.,James Monroe
GST Presidents,In 1820 he ran unopposed for president.,James Monroe
GST Presidents,He established the Monroe Doctrine in 1823 that opposed European intervention in the affairs of the western hemisphere.,James Monroe
GST Presidents,He presided over 'The Era of Good Feelings.',James Monroe
GST Presidents,"The capital of Liberia, Monrovia, is named for him.",James Monroe
GST Presidents,Political party of John Quincy Adams?,National Republican
GST Presidents,Vice President of John Quincy Adams?,John C. Calhoun
GST Presidents,First Lady of John Quincy Adams?,Louisa (Johnson) Adams
GST Presidents,State of John Quincy Adams?,Massachusetts (Braintree)
GST Presidents,He won the election of 1824 over Andrew Jackson by decision of the House of Representatives.,John Quincy Adams
GST Presidents,He returned to the House of Representatives after being president.,John Quincy Adams
GST Presidents,He was the attorney for the slaves of the mutiny ship Amistad.,John Quincy Adams
GST Presidents,He was the son of John Adams.,John Quincy Adams
GST Presidents,Political party of Andrew Jackson?,Democrat
GST Presidents,Vice Presidents of Andrew Jackson?,"John C. Calhoun (first V.P. to resign), Martin Van Buren"
GST Presidents,First Lady of Andrew Jackson?,Rachel Jackson
GST Presidents,State of Andrew Jackson?,Tennessee (The Hermitage)
GST Presidents,He led the American troops in the Battle of New Orleans.,Andrew Jackson
GST Presidents,His wife Rachel died seven weeks into his first term.,Andrew Jackson
GST Presidents,His cabinet was nicknamed the 'Kitchen Cabinet.',Andrew Jackson
GST Presidents,He was the first president from a state west of the Appalachians.,Andrew Jackson
GST Presidents,He withdrew all funds from the Bank of the United States.,Andrew Jackson
GST Presidents,He adopted the 'spoils system' of appointing political supporters to government positions.,Andrew Jackson
GST Presidents,He was the first president involved in an assassination attempt.,Andrew Jackson
GST Presidents,He was the first president born in a log cabin.,Andrew Jackson
GST Presidents,He defeated the Creek Indians in Alabama.,Andrew Jackson
GST Presidents,Political party of Martin Van Buren?,Democrat
GST Presidents,Vice President of Martin Van Buren?,Richard Johnson
GST Presidents,First Lady of Martin Van Buren?,"None (wife died in 1819, never remarried)"
GST Presidents,State of Martin Van Buren?,New York
GST Presidents,He was of Dutch descent.,Martin Van Buren
GST Presidents,He served as governor of New York.,Martin Van Buren
GST Presidents,He served in the cabinet of Andrew Jackson as Secretary of State.,Martin Van Buren
GST Presidents,He was the first president born in the USA.,Martin Van Buren
GST Presidents,"He was beaten decisively by W. H. Harrison in the 1840 election, mainly because of a depression during his administration.",Martin Van Buren
GST Presidents,Political party of William Henry Harrison?,Whig
GST Presidents,Vice President of William Henry Harrison?,John Tyler
GST Presidents,First Lady of William Henry Harrison?,Anna Tuthill Symmes Harrison (never moved into White House)
GST Presidents,He was the first president to die in office.,William Henry Harrison
GST Presidents,"He gave a two-hour inauguration speech in the cold and rain, caught pneumonia, and died 32 days later.",William Henry Harrison
GST Presidents,He was the grandfather of President Benjamin Harrison.,William Henry Harrison
GST Presidents,Political party of John Tyler?,Whig
GST Presidents,Vice President of John Tyler?,None
GST Presidents,First Ladies of John Tyler?,"Letitia Tyler (died while First Lady), Julia Tyler (married under Tyler’s presidency)"
GST Presidents,State of John Tyler?,Virginia
GST Presidents,Secretary of State under John Tyler?,Daniel Webster
GST Presidents,He served as governor of Virginia.,John Tyler
GST Presidents,He was the first VP to succeed to presidency upon the death of a president.,John Tyler
GST Presidents,He served briefly in the Confederate Congress.,John Tyler
GST Presidents,He was the president with the most children (15).,John Tyler
GST Presidents,Political party of James Knox Polk?,Democrat
GST Presidents,Vice President of James Knox Polk?,"George M. Dallas (Dallas, TX namesake)"
GST Presidents,First Lady of James Knox Polk?,Sarah (Childress) Polk
GST Presidents,State of James Knox Polk?,Tennessee
GST Presidents,He served as governor of Tennessee and as Speaker of the House of Representatives.,James Knox Polk
GST Presidents,"His administration fought and won the war with Mexico, annexing Texas and a vast amount of land west of the Rocky Mountains.",James Knox Polk
GST Presidents,"He ran on the platform of 'Manifest Destiny,' the idea that all land west to the Pacific Ocean should become part of the United States.",James Knox Polk
GST Presidents,Political party of Zachary Taylor?,Whig
GST Presidents,Vice president of Zachary Taylor?,Millard Fillmore
GST Presidents,First Lady of Zachary Taylor?,Margaret (Smith) Taylor
GST Presidents,State of Zachary Taylor?,Virginia
GST Presidents,He was a general in the Mexican-American War.,Zachary Taylor
GST Presidents,"He won the Battle of Buena Vista, defeating Mexican general Santa Anna.",Zachary Taylor
GST Presidents,"He was the second president to die in office, on July 9, 1850.",Zachary Taylor
GST Presidents,He was Jefferson Davis’ father-in-law.,Zachary Taylor
GST Presidents,Political party of Millard Fillmore?,Whig
GST Presidents,Vice president of Millard Fillmore?,None
GST Presidents,First Lady of Millard Fillmore?,Abigail Fillmore
GST Presidents,State of Millard Fillmore?,New York
GST Presidents,He became president upon the death of Zachary Taylor.,Millard Fillmore
GST Presidents,He established the first trade talks with Japan.,Millard Fillmore
GST Presidents,He was the last Whig president.,Millard Fillmore
GST Presidents,Political party of Franklin Pierce?,Democrat
GST Presidents,Vice president of Franklin Pierce?,William Rufus King
GST Presidents,First Lady of Franklin Pierce?,Jane (Appleton) Pierce
GST Presidents,State of Franklin Pierce?,New Hampshire (only New Hampshire president)
GST Presidents,He graduated from Bowdoin College.,Franklin Pierce
GST Presidents,He served in the Mexican-American War.,Franklin Pierce
GST Presidents,He made the Gadsden Purchase from Mexico.,Franklin Pierce
GST Presidents,He was the first president to have a full-time bodyguard.,Franklin Pierce
GST Presidents,He is a relative of First Lady Barbara (Pierce) Bush.,Franklin Pierce
GST Presidents,Political party of James Buchanan?,Democrat
GST Presidents,Vice president of James Buchanan?,John C. Breckinridge (youngest V.P.)
GST Presidents,First Lady of James Buchanan?,None
GST Presidents,State of James Buchanan?,Pennsylvania (Wheatland)
GST Presidents,He was James Polk’s Secretary of State.,James Buchanan
GST Presidents,He was the only president to never marry.,James Buchanan
GST Presidents,"He retired to his Wheatland estate in Lancaster, PA.",James Buchanan
GST Presidents,Political party of Abraham Lincoln?,Republican
GST Presidents,Vice presidents of Abraham Lincoln?,"Hannibal Hamlin, Andrew Johnson"
GST Presidents,First Lady of Abraham Lincoln?,Mary Todd Lincoln (spoke French and died in a mental ward)
GST Presidents,State of Abraham Lincoln?,Illinois
GST Presidents,He was born in Kentucky.,Abraham Lincoln
GST Presidents,He fought in The Blackhawk War.,Abraham Lincoln
GST Presidents,He participated in the Lincoln-Douglas debates.,Abraham Lincoln
GST Presidents,He was the first Republican president.,Abraham Lincoln
GST Presidents,He was the tallest president.,Abraham Lincoln
GST Presidents,He enacted the Emancipation Proclamation (He called it his greatest achievement).,Abraham Lincoln
GST Presidents,He was shot by John Wilkes Booth while attending the play Our American Cousin at Ford’s Theater.,Abraham Lincoln
GST Presidents,"His son, Robert Lincoln, was Secretary of War under Chester Arthur.",Abraham Lincoln
GST Presidents,Political party of Andrew Johnson?,Republican
GST Presidents,Vice president of Andrew Johnson?,None
GST Presidents,State of Andrew Johnson?,Tennessee
GST Presidents,He served as governor of Tennessee.,Andrew Johnson
GST Presidents,He was impeached and tried during his tenure (won trial by one vote).,Andrew Johnson
GST Presidents,He was the only president to return to the Senate after his presidency.,Andrew Johnson
GST Presidents,Political party of Ulysses S. Grant?,Republican
GST Presidents,Vice presidents of Ulysses S. Grant?,"Schuyler Colfax (involved in the Credit Mobilier scandal), Henry Wilson"
GST Presidents,First Lady of Ulysses S. Grant?,Julia (Dent) Grant
GST Presidents,State of Ulysses S. Grant?,Ohio
GST Presidents,He graduated from West Point Military Academy.,Ulysses S. Grant
GST Presidents,He served under Zachary Taylor in the Mexican-American War.,Ulysses S. Grant
GST Presidents,He captured Vicksburg and Chattanooga during the Civil War.,Ulysses S. Grant
GST Presidents,He became commander of the Union Armies toward the end of the Civil War.,Ulysses S. Grant
GST Presidents,He established Yellowstone National Park as the nation’s first national park.,Ulysses S. Grant
GST Presidents,Political party of Rutherford B. Hayes?,Republican
GST Presidents,Vice president of Rutherford B. Hayes?,William Wheeler
GST Presidents,First Lady of Rutherford B. Hayes?,Lucy Hayes (Lemonade Lucy)
GST Presidents,State of Rutherford B. Hayes?,Ohio
GST Presidents,He studied law at Harvard.,Rutherford B. Hayes
GST Presidents,He served as governor of Ohio.,Rutherford B. Hayes
GST Presidents,Political party of James A. Garfield?,Republican
GST Presidents,Vice president of James A. Garfield?,Chester A. Arthur
GST Presidents,State of James A. Garfield?,Ohio
GST Presidents,"He was shot on July 2, 1881, by Charles Guiteau and died on September 19th after serving 199 days.",James A. Garfield
GST Presidents,His term was the second-shortest of any president.,James A. Garfield
GST Presidents,He was the first left-handed president.,James A. Garfield
GST Presidents,Political party of Chester A. Arthur?,Republican
GST Presidents,Vice president of Chester A. Arthur?,None
GST Presidents,Spouse of Chester A. Arthur?,"Ellen Arthur (“Nell”), died before Arthur’s presidency"
GST Presidents,State of Chester A. Arthur?,New York
GST Presidents,He became president upon the assassination of James Garfield.,Chester A. Arthur
GST Presidents,Civil service reform was central to his administration.,Chester A. Arthur
GST Presidents,He renovated the White House.,Chester A. Arthur
GST Presidents,Political party of Grover Cleveland?,Democrat
GST Presidents,Vice president of Grover Cleveland (first term)?,Thomas Hendricks
GST Presidents,First Lady of Grover Cleveland?,Francis Folsom Cleveland
GST Presidents,State of Grover Cleveland?,New York
GST Presidents,He served as governor of New York.,Grover Cleveland
GST Presidents,"He dedicated the Statue of Liberty, October 28, 1886.",Grover Cleveland
GST Presidents,He was the first president married in the White House.,Grover Cleveland
GST Presidents,He was the only president reelected after losing the presidency.,Grover Cleveland
GST Presidents,"His picture is on the $1,000 bill.",Grover Cleveland
GST Presidents,Political party of Benjamin Harrison?,Republican
GST Presidents,Vice president of Benjamin Harrison?,Levi P. Morton
GST Presidents,First Lady of Benjamin Harrison?,Caroline (Scott) Harrison
GST Presidents,State of Benjamin Harrison?,"Ohio (b. North Bend, OH)"
GST Presidents,He commanded Indiana’s 70th Infantry during the Civil War.,Benjamin Harrison
GST Presidents,He defeated incumbent Grover Cleveland in 1888.,Benjamin Harrison
GST Presidents,He was grandson of William Henry Harrison.,Benjamin Harrison
GST Presidents,Vice president of Grover Cleveland (second term)?,Adlai E. Stevenson
GST Presidents,He became the first & only president to serve non-consecutive terms.,Grover Cleveland
GST Presidents,Political party of William McKinley?,Republican
GST Presidents,Vice presidents of William McKinley?,"Garrett A. Hobart, Theodore Roosevelt"
GST Presidents,First Lady of William McKinley?,Ida (Saxton) McKinley
GST Presidents,State of William McKinley?,Ohio (Canton)
GST Presidents,He served as governor of Ohio.,William McKinley
GST Presidents,He promised a full dinner pail.,William McKinley
GST Presidents,"He was shot in Buffalo, New York, by Leon Czolgosz on September 5, 1901, and died 9 days later.",William McKinley
GST Presidents,His picture is on the $500 bill.,William McKinley
GST Presidents,Political party of Theodore Roosevelt?,Republican
GST Presidents,Vice president (first term) of Theodore Roosevelt?,None
GST Presidents,Vice president (second term) of Theodore Roosevelt?,"Charles W. Fairbanks (Fairbanks, Alaska namesake)"
GST Presidents,First wife of Theodore Roosevelt?,"Alice Roosevelt, died 1884"
GST Presidents,First Lady of Theodore Roosevelt?,Edith Roosevelt
GST Presidents,State of Theodore Roosevelt?,New York
GST Presidents,His first wife died in 1884.,Theodore Roosevelt
GST Presidents,He led the charge up San Juan Hill in the Spanish-American War.,Theodore Roosevelt
GST Presidents,He became president when McKinley was assassinated.,Theodore Roosevelt
GST Presidents,He was the youngest president to assume office (JFK youngest elected).,Theodore Roosevelt
GST Presidents,He sponsored antitrust legislation.,Theodore Roosevelt
GST Presidents,"He enacted the Pure Food and Drug Act in 1906, which established the FDA.",Theodore Roosevelt
GST Presidents,He was the first president to travel outside the USA during presidency to dedicate the Panama Canal.,Theodore Roosevelt
GST Presidents,He mediated an end to the Russo-Japanese War for which he won a Nobel Peace Prize.,Theodore Roosevelt
GST Presidents,He was shot & wounded while running for president as a candidate of the Bull Moose Party.,Theodore Roosevelt
GST Presidents,His motto was 'Speak softly and carry a big stick'.,Theodore Roosevelt
GST Presidents,He had a daughter named Alice Blue.,Theodore Roosevelt
GST Presidents,The Teddy Bear was named after him.,Theodore Roosevelt
GST Presidents,Political party of William Howard Taft?,Republican
GST Presidents,Vice president of William Howard Taft?,James S. Sherman
GST Presidents,First Lady of William Howard Taft?,Helen (Herron) Taft
GST Presidents,State of William Howard Taft?,Ohio
GST Presidents,He served as civilian governor of the Philippines after they were ceded to the United States at the end of the Spanish-American War.,William Howard Taft
GST Presidents,He was the only president to serve as Chief Justice of the Supreme Court.,William Howard Taft
GST Presidents,He was the heaviest president.,William Howard Taft
GST Presidents,He was president when the last of the contiguous U.S. states joined the union.,William Howard Taft
GST Presidents,He is buried in Arlington National Cemetery.,William Howard Taft
GST Presidents,Political party of Thomas Woodrow Wilson?,Democrat
GST Presidents,Vice president of Thomas Woodrow Wilson?,Thomas R. Marshall
GST Presidents,First wife of Thomas Woodrow Wilson (died 1914)?,Ellen Axson Wilson
GST Presidents,Second First Lady of Thomas Woodrow Wilson?,Edith (Galt) Wilson
GST Presidents,State of Thomas Woodrow Wilson?,Virginia
GST Presidents,He graduated from Princeton University.,Thomas Woodrow Wilson
GST Presidents,He is the only president with a PhD.,Thomas Woodrow Wilson
GST Presidents,He served as president of Princeton University and governor of New Jersey.,Thomas Woodrow Wilson
GST Presidents,He brought the U.S. into WWI.,Thomas Woodrow Wilson
GST Presidents,He established a peace program of 14 points at the end of WWI.,Thomas Woodrow Wilson
GST Presidents,He helped establish the League of Nations.,Thomas Woodrow Wilson
GST Presidents,"He is the only president buried in Washington, DC.",Thomas Woodrow Wilson
GST Presidents,"His picture is on the $100,000 bill.",Thomas Woodrow Wilson
GST Presidents,Political party of Warren Gamaliel Harding?,Republican
GST Presidents,Vice president of Warren Gamaliel Harding?,Calvin Coolidge
GST Presidents,First Lady of Warren Gamaliel Harding?,Florence (Kling) Harding
GST Presidents,He was president during the Teapot Dome Scandal.,Warren Gamaliel Harding
GST Presidents,He died in office of an embolism.,Warren Gamaliel Harding
GST Presidents,"His interior secretary, Albert Fall, was sent to jail for taking bribes to secure oil leases on Federal lands.",Warren Gamaliel Harding
GST Presidents,Herbert Hoover was his Secretary of Commerce.,Warren Gamaliel Harding
GST Presidents,Political party of John Calvin Coolidge?,Republican
GST Presidents,Vice president (first term) of John Calvin Coolidge?,None
GST Presidents,Vice president (second term) of John Calvin Coolidge?,Charles G. Dawes
GST Presidents,First Lady of John Calvin Coolidge?,Grace (Goodhue) Coolidge
GST Presidents,State of John Calvin Coolidge?,Massachusetts
GST Presidents,He became president upon the death of Warren Harding.,John Calvin Coolidge
GST Presidents,'The business of America is business.',John Calvin Coolidge
GST Presidents,Political party of Herbert Hoover?,Republican
GST Presidents,Vice president of Herbert Hoover?,Charles Curtis
GST Presidents,First Lady of Herbert Hoover?,Lou Hoover
GST Presidents,State of Herbert Hoover?,Iowa
GST Presidents,He had an engineering degree from Stanford University.,Herbert Hoover
GST Presidents,He made his fortune with mining rights in Asia.,Herbert Hoover
GST Presidents,He was in China with his wife Lou during the Boxer Rebellion.,Herbert Hoover
GST Presidents,He was Commerce Secretary under Harding and Coolidge.,Herbert Hoover
GST Presidents,"He was president during the start of the Great Depression, which ended his political career.",Herbert Hoover
GST Presidents,Political party of Franklin Delano Roosevelt?,Democrat
GST Presidents,Vice presidents of Franklin Delano Roosevelt?,"John Nance Garner, Henry A. Wallace, Harry S Truman"
GST Presidents,First Lady of Franklin Delano Roosevelt?,Eleanor (Roosevelt) Roosevelt
GST Presidents,State of Franklin Delano Roosevelt?,New York
GST Presidents,He served as governor of New York.,Franklin Delano Roosevelt
GST Presidents,He was the only president elected four times.,Franklin Delano Roosevelt
GST Presidents,He had an advisory group called 'The Brain Trust.',Franklin Delano Roosevelt
GST Presidents,He sponsored the New Deal program in response to the Great Depression.,Franklin Delano Roosevelt
GST Presidents,He created the Tennessee Valley Authority.,Franklin Delano Roosevelt
GST Presidents,He contracted polio in 1921.,Franklin Delano Roosevelt
GST Presidents,He gave a series of radio addresses called 'fireside chats.',Franklin Delano Roosevelt
GST Presidents,"He died in office April 12, 1945 of a cerebral hemorrhage.",Franklin Delano Roosevelt
GST Presidents,His father was a distant cousin of Theodore Roosevelt.,Franklin Delano Roosevelt
GST Presidents,He was an avid stamp collector.,Franklin Delano Roosevelt
GST Presidents,He had a dog named Fala.,Franklin Delano Roosevelt
GST Presidents,Political party of Harry S Truman?,Democrat
GST Presidents,Vice president (first term) of Harry S Truman?,None
GST Presidents,Vice president (second term) of Harry S Truman?,Alben W. Barkley
GST Presidents,First Lady of Harry S Truman?,Elizabeth (Bess) Truman
GST Presidents,State of Harry S Truman?,Missouri
GST Presidents,He served as an artillery commander during WWI.,Harry S Truman
GST Presidents,He became president upon the death of FDR.,Harry S Truman
GST Presidents,He made the decision to use the atom bomb to end WWII.,Harry S Truman
GST Presidents,He implemented the Marshall Plan to aid reconstruction of Europe after WWII.,Harry S Truman
GST Presidents,He sponsored a legislative program called the 'Fair Deal.',Harry S Truman
GST Presidents,He was the last president without a college degree.,Harry S Truman
GST Presidents,Political party of Dwight David Eisenhower?,Republican
GST Presidents,Vice president of Dwight David Eisenhower?,Richard M. Nixon
GST Presidents,First Lady of Dwight David Eisenhower?,Mamie (Doud) Eisenhower
GST Presidents,State of Dwight David Eisenhower?,Texas
GST Presidents,He graduated from West Point Military Academy.,Dwight David Eisenhower
GST Presidents,He commanded a tank corp training center during WWI.,Dwight David Eisenhower
GST Presidents,He served as Allied Supreme Commander during WWII.,Dwight David Eisenhower
GST Presidents,He had an affair with his WWII chauffeur Kay Somersby.,Dwight David Eisenhower
GST Presidents,He was president of Columbia University.,Dwight David Eisenhower
GST Presidents,He did not hold public office before becoming president.,Dwight David Eisenhower
GST Presidents,He warned against the 'military-industrial complex.',Dwight David Eisenhower
GST Presidents,His Secretary of State was John Foster Dulles.,Dwight David Eisenhower
GST Presidents,"He had a home in Gettysburg, PA.",Dwight David Eisenhower
GST Presidents,He was the first president to have a pilot’s license.,Dwight David Eisenhower
GST Presidents,Political party of John Fitzgerald (Jack) Kennedy?,Democrat
GST Presidents,Vice president of John Fitzgerald (Jack) Kennedy?,Lyndon Johnson
GST Presidents,First Lady of John Fitzgerald (Jack) Kennedy?,Jacqueline (Bouvier) Kennedy
GST Presidents,State of John Fitzgerald (Jack) Kennedy?,Massachusetts
GST Presidents,He was the son of Joseph & Rose Kennedy.,John Fitzgerald (Jack) Kennedy
GST Presidents,He graduated from Harvard University.,John Fitzgerald (Jack) Kennedy
GST Presidents,He won a Pulitzer Prize for his book Profiles in Courage.,John Fitzgerald (Jack) Kennedy
GST Presidents,"He served on the 'PT-109', which was sunk during WWII.",John Fitzgerald (Jack) Kennedy
GST Presidents,His father served as ambassador to Great Britain.,John Fitzgerald (Jack) Kennedy
GST Presidents,He was the youngest president ever elected.,John Fitzgerald (Jack) Kennedy
GST Presidents,He made 'Ich bin ein Berliner' speech in West Berlin.,John Fitzgerald (Jack) Kennedy
GST Presidents,He established the Peace Corps.,John Fitzgerald (Jack) Kennedy
GST Presidents,He considered the failed Bay of Pigs invasion his worst personal embarrassment.,John Fitzgerald (Jack) Kennedy
GST Presidents,He was president during the Cuban Missile Crisis.,John Fitzgerald (Jack) Kennedy
GST Presidents,He laid the groundwork for the manned moon missions.,John Fitzgerald (Jack) Kennedy
GST Presidents,His brother Robert Kennedy was his Attorney General.,John Fitzgerald (Jack) Kennedy
GST Presidents,"He was assassinated November 22, 1963 in Dallas, Texas by Lee Harvey Oswald.",John Fitzgerald (Jack) Kennedy
GST Presidents,He is buried in Arlington National Cemetery.,John Fitzgerald (Jack) Kennedy
GST Presidents,"He had a home in Hyannisport, MA.",John Fitzgerald (Jack) Kennedy
GST Presidents,Political party of Lyndon Baines Johnson?,Democrat
GST Presidents,Vice president (first term) of Lyndon Baines Johnson?,None
GST Presidents,Vice president (second term) of Lyndon Baines Johnson?,Hubert H. Humphrey
GST Presidents,First Lady of Lyndon Baines Johnson?,Lady Bird (Claudia Taylor) Johnson
GST Presidents,State of Lyndon Baines Johnson?,Texas
GST Presidents,He became president upon the death of JFK.,Lyndon Baines Johnson
GST Presidents,He launched the 'Great Society' program to raise living standards.,Lyndon Baines Johnson
GST Presidents,He expanded the war in Vietnam.,Lyndon Baines Johnson
GST Presidents,Political party of Richard Milhous Nixon?,Republican
GST Presidents,Vice presidents of Richard Milhous Nixon?,"Spiro Agnew (resigned), Gerald R. Ford (first VP under the 25th amendment)"
GST Presidents,First Lady of Richard Milhous Nixon?,Pat Nixon
GST Presidents,State of Richard Milhous Nixon?,California
GST Presidents,He served as a supply officer during WWII.,Richard Milhous Nixon
GST Presidents,He served as two-term VP under Dwight Eisenhower.,Richard Milhous Nixon
GST Presidents,He had 'Kitchen Debate' with Nikita Khrushchev.,Richard Milhous Nixon
GST Presidents,He was defeated by JFK in 1960 presidential election.,Richard Milhous Nixon
GST Presidents,He ordered gradual removal of U.S. troops during Vietnam War.,Richard Milhous Nixon
GST Presidents,He opened relations with Communist China.,Richard Milhous Nixon
GST Presidents,He resigned presidency in 1974 due to Watergate Scandal.,Richard Milhous Nixon
GST Presidents,He was pardoned for 'all offenses against the U.S.' by Gerald Ford.,Richard Milhous Nixon
GST Presidents,He had a dog named Checkers.,Richard Milhous Nixon
GST Presidents,"He had a home in Casa Pacifica, CA.",Richard Milhous Nixon
GST Presidents,He has been on the cover of Time Magazine more often than any other person.,Richard Milhous Nixon
GST Presidents,"Political party of Gerald Rudolph Ford, Jr.?",Republican
GST Presidents,"Vice president of Gerald Rudolph Ford, Jr.?",Nelson Rockefeller
GST Presidents,"First Lady of Gerald Rudolph Ford, Jr.?",Betty Ford
GST Presidents,"State of Gerald Rudolph Ford, Jr.?",Michigan
GST Presidents,"He was born Leslie Lynch King, Jr.","Gerald Rudolph Ford, Jr."
GST Presidents,He played football at University of Michigan.,"Gerald Rudolph Ford, Jr."
GST Presidents,He worked for a time as a fashion model.,"Gerald Rudolph Ford, Jr."
GST Presidents,He served on the commission investigating the assassination of JFK.,"Gerald Rudolph Ford, Jr."
GST Presidents,He survived two assassination attempts by Lynette 'Squeaky' Fromme and Sara Jane Moore.,"Gerald Rudolph Ford, Jr."
GST Presidents,He was the only VP and president not to be elected by vote.,"Gerald Rudolph Ford, Jr."
GST Presidents,Political party of Jimmy (James Earl) Carter?,Democrat
GST Presidents,Vice president of Jimmy (James Earl) Carter?,Walter F. Mondale ('Fritz')
GST Presidents,First Lady of Jimmy (James Earl) Carter?,Rosalynn (Smith) Carter
GST Presidents,State of Jimmy (James Earl) Carter?,Georgia (Plains)
GST Presidents,He graduated from the U.S. Naval Academy.,Jimmy (James Earl) Carter
GST Presidents,He worked as a peanut farmer before his public life.,Jimmy (James Earl) Carter
GST Presidents,He served as governor of Georgia.,Jimmy (James Earl) Carter
GST Presidents,He signed Panama Canal Treaty and Salt II Treaty.,Jimmy (James Earl) Carter
GST Presidents,He boycotted 1980 Summer Olympics due to USSR invasion of Afghanistan.,Jimmy (James Earl) Carter
GST Presidents,He provided framework for Egyptian-Israeli peace treaty.,Jimmy (James Earl) Carter
